n,c1,c2
150,169.79200000000003,170.68800000000005
151,171.39200000000005,171.39200000000005
152,172.09600000000006,172.99200000000008
153,173.69600000000005,173.69600000000008
154,174.40000000000006,175.29600000000005
155,176.00000000000006,176.00000000000006
156,176.70400000000006,177.60000000000008
157,178.30400000000006,178.30400000000006
158,179.00800000000004,179.90400000000005
159,180.60800000000006,180.60800000000006
160,181.31200000000007,182.20800000000006
161,182.91200000000006,182.91200000000006
162,183.61600000000007,184.51200000000006
163,185.21600000000007,185.21600000000007
164,185.92000000000007,186.8160000000001
165,187.52000000000007,187.52000000000007
166,188.22400000000005,189.12000000000006
167,189.82400000000007,189.82400000000007
168,190.52800000000008,191.42400000000006
169,192.1280000000001,192.12800000000007
170,192.83200000000008,193.72800000000007
171,194.43200000000007,194.43200000000007
172,195.13600000000008,196.0320000000001
173,196.73600000000008,196.73600000000008
174,197.44000000000005,198.33600000000007
175,199.04000000000008,199.04000000000008
176,199.74400000000009,200.6400000000001
177,201.34400000000008,201.34400000000005
178,202.0480000000001,202.94400000000007
179,203.64800000000008,203.64800000000008
180,204.3520000000001,205.2480000000001
181,205.95200000000008,205.95200000000008
182,206.65600000000006,207.55200000000008
183,208.25600000000009,208.25600000000009
184,208.9600000000001,209.85600000000008
185,210.56000000000012,210.5600000000001
186,211.2640000000001,212.16000000000008
187,212.8640000000001,212.8640000000001
188,213.5680000000001,214.46400000000008
189,215.16800000000012,215.1680000000001
190,215.8720000000001,216.7680000000001
191,217.4720000000001,217.4720000000001
192,218.1760000000001,219.0720000000001
193,219.77600000000007,219.77600000000012
194,220.4800000000001,221.3760000000001
195,222.0800000000001,222.0800000000001
196,222.7840000000001,223.68000000000012
197,224.3840000000001,224.3840000000001
198,225.0880000000001,225.98400000000012
199,226.6880000000001,226.6880000000001
200,227.3920000000001,228.2880000000001
201,228.99200000000008,228.9920000000001
202,229.6960000000001,230.59200000000007
203,231.2960000000001,231.2960000000001
204,232.0000000000001,232.8960000000001
205,233.60000000000014,233.60000000000008
206,234.30400000000012,235.2000000000001
207,235.9040000000001,235.9040000000001
208,236.60800000000012,237.5040000000001
209,238.20800000000008,238.20800000000014
210,238.9120000000001,239.8080000000001
211,240.5120000000001,240.51200000000014
212,241.21600000000012,242.11200000000014
213,242.8160000000001,242.81600000000012
214,243.52000000000012,244.41600000000014
215,245.12000000000012,245.1200000000001
216,245.82400000000013,246.72000000000014
217,247.42400000000015,247.42400000000012
218,248.12800000000013,249.02400000000011
219,249.72800000000012,249.72800000000012
220,250.4320000000001,251.32800000000012
221,252.0320000000001,252.03200000000012
222,252.7360000000001,253.63200000000012
223,254.33600000000013,254.33600000000013
224,255.04000000000013,255.93600000000015
225,256.6400000000001,256.64000000000016
226,257.3440000000001,258.2400000000001
227,258.94400000000013,258.94400000000013
228,259.64800000000014,260.5440000000001
229,261.2480000000001,261.2480000000001
230,261.9520000000001,262.84800000000007
231,263.5520000000001,263.5520000000001
232,264.2560000000001,265.1520000000001
233,265.85600000000005,265.8560000000001
234,266.56000000000006,267.4560000000001
235,268.1600000000001,268.1600000000001
236,268.8640000000001,269.76000000000005
237,270.46400000000006,270.46400000000006
238,271.168,272.064
239,272.76800000000003,272.76800000000003
240,273.47200000000004,274.36800000000005
241,275.07200000000006,275.07200000000006
242,275.77600000000007,276.672
243,277.3760000000001,277.3760000000001
244,278.08000000000004,278.97600000000006
245,279.68000000000006,279.68000000000006
246,280.38400000000007,281.28000000000003
247,281.98400000000004,281.98400000000004
248,282.6880000000001,283.58400000000006
249,284.28800000000007,284.28800000000007
250,284.9920000000001,285.8880000000001
251,286.59200000000004,286.5920000000001
252,287.29600000000005,288.19200000000006
253,288.8960000000001,288.8960000000001
254,289.6,290.4960000000001
255,291.20000000000005,291.20000000000005
256,291.90400000000005,292.80000000000007
257,293.5040000000001,293.5040000000001
258,294.2080000000001,295.10400000000004
259,295.8080000000001,295.80800000000005
260,296.51200000000006,297.408
261,298.1120000000001,298.1120000000001
262,298.8160000000001,299.7120000000001
263,300.41600000000005,300.41600000000005
264,301.12000000000006,302.0160000000001
265,302.7200000000001,302.7200000000001
266,303.4240000000001,304.32000000000005
267,305.02400000000006,305.02400000000006
268,305.72800000000007,306.6240000000001
269,307.3280000000001,307.3280000000001
270,308.03200000000004,308.92800000000005
271,309.63200000000006,309.63200000000006
272,310.33600000000007,311.2320000000001
273,311.9360000000001,311.9360000000001
274,312.6400000000001,313.53600000000006
275,314.24000000000007,314.24000000000007
276,314.9440000000001,315.8400000000001
277,316.5440000000001,316.5440000000001
278,317.2480000000001,318.1440000000001
279,318.84800000000007,318.84800000000007
280,319.5520000000001,320.4480000000001
281,321.1520000000001,321.1520000000001
282,321.8560000000001,322.75200000000007
283,323.45600000000013,323.4560000000001
284,324.1600000000001,325.05600000000004
285,325.7600000000001,325.7600000000001
286,326.46400000000006,327.36000000000007
287,328.0640000000001,328.0640000000001
288,328.7680000000001,329.6640000000001
289,330.36800000000005,330.36800000000005
290,331.0720000000001,331.9680000000001
291,332.67200000000014,332.67200000000014
292,333.3760000000001,334.27200000000005
293,334.9760000000001,334.9760000000001
294,335.68000000000006,336.57600000000014
295,337.28000000000014,337.2800000000001
296,337.9840000000001,338.8800000000001
297,339.58400000000006,339.5840000000001
298,340.2880000000001,341.1840000000001
299,341.88800000000015,341.88800000000015
300,342.5920000000001,343.48800000000006
301,344.1920000000001,344.1920000000001
302,344.8960000000001,345.7920000000001
303,346.4960000000001,346.4960000000001
304,347.2000000000001,348.0960000000001
305,348.80000000000007,348.8000000000001
306,349.50400000000013,350.4000000000001
307,351.1040000000001,351.10400000000016
308,351.8080000000001,352.7040000000001
309,353.40800000000013,353.40800000000013
310,354.11200000000014,355.00800000000015
311,355.7120000000001,355.7120000000001
312,356.41600000000017,357.3120000000001
313,358.01600000000013,358.01600000000013
314,358.72000000000014,359.6160000000001
315,360.32000000000016,360.3200000000001
316,361.0240000000001,361.92000000000013
317,362.62400000000014,362.62400000000014
318,363.3280000000001,364.22400000000016
319,364.9280000000001,364.9280000000001
320,365.6320000000002,366.52800000000013
321,367.2320000000001,367.23200000000014
322,367.93600000000015,368.8320000000001
323,369.5360000000001,369.5360000000002
324,370.2400000000001,371.13600000000014
325,371.84000000000015,371.84000000000015
326,372.54400000000015,373.44000000000017
327,374.1440000000001,374.1440000000001
328,374.8480000000002,375.74400000000014
329,376.44800000000015,376.44800000000015
330,377.15200000000016,378.0480000000001
331,378.7520000000002,378.7520000000002
332,379.45600000000013,380.35200000000015
333,381.05600000000015,381.05600000000015
334,381.7600000000001,382.6560000000001
335,383.3600000000001,383.3600000000001
336,384.06400000000014,384.96000000000015
337,385.66400000000016,385.66400000000016
338,386.36800000000017,387.2640000000001
339,387.9680000000002,387.9680000000002
